"Unnamed: 0","annotation_id","annotator","comm_aesthetic","correctness","country_patriotism","created_at","danger_decline","dict_lit","emo_som","error_mention","facts","full_text","id","language","lead_time","ling_element","offensive","other","personal_quality","questions","sarcasm","sentiment","target","threats","updated_at","visual_mocking","word_jokes"
615,1127,"1","","COR","","2025-09-11T15:22:05.722858Z","DCLN","","ESOM","","","W jednym z radiowych spotów reklamowych usłyszałem przed chwilą określenie ""epickie ceny"".: osoba trzymająca się za czoło :‍: znak mężczyzny  :️: osoba trzymająca się za czoło :‍: znak mężczyzny  :️: osoba trzymająca się za czoło :‍: znak mężczyzny  :️Czas umierać.#polszczyzna",5651,"yes",37.817,"WORD","","","","","","NEG","NO","","2025-09-11T15:22:05.722889Z","",""
616,1128,"1","","","","2025-09-11T15:22:41.629144Z","","","","CIT","","Wskaźniki PIKUJĄ W GÓRĘ. #COVID19 @użytkownik @użytkownik #polszczyzna",5652,"yes",33.985,"WORD","","","","","","NEG","NO","","2025-09-11T15:22:41.629174Z","MOCK",""
617,1129,"1","","","","2025-09-11T15:22:48.511739Z","","","","","","Zapraszam do @użytkownik.Wyczesane rozmowy, ok. 9.40, o norkach. #polszczyzna",5653,"no",4.673,"","","","","","","","","","2025-09-11T15:22:48.511769Z","",""
618,1130,"1","","","","2025-09-11T15:23:07.006056Z","","","","","","Czas na normalne pytanie w piątkowy wieczór. #polszczyznaMłode gęsi (bez wyróżniania płci) to:",5654,"yes",14.076,"INVIS","","","","QSUR","","NEU","NO","","2025-09-11T15:23:07.006136Z","",""
619,1131,"1","","","","2025-09-11T15:24:04.214456Z","","","","","","10 lat vacatio legis to „święte nigdy” (@użytkownik). #polszczyzna (a może to tylko dykcja; coraz częściej ludzie mówią po polsku past i future przez takie samo e/ae/ə albo innowacyjnie bez akcentowanej samogłoski przszłość).",5655,"yes",69.312,"{""choices"":[""PHEN"",""WORD""]}","","OTHER","","","","NEU","MENTION","","2025-09-11T15:24:24.082635Z","",""
620,1132,"1","","","","2025-09-11T15:25:18.126848Z","","","ESOM","","","Jak ja dziękuję niebiosom (cokolwiek to słowo znaczy) za możliwość przełączania polskich komentatorów sportowych na innojęzycznych! Gdy słyszę ""epicki mecz"" albo ""bardzo bliski pojedynek"", skręca mnie, dostaję wysypki i drapie mnie w gardle.#polszczyzna",5656,"yes",52.006,"WORD","","","","","","NEG","MENTION","CONS","2025-09-11T15:25:18.126877Z","",""
621,1133,"1","","COR","","2025-09-11T15:26:03.843410Z","","","","","","Kwieciarki — to chyba lepsza forma. Przynajmniej pod Adasiem. #polszczyzna",5657,"yes",43.642,"WORD","","","","","","NEU","NO","","2025-09-11T15:26:03.843439Z","",""
622,1134,"1","","","","2025-09-11T15:26:18.144579Z","","","","CIT","","Władza odebrała Gdańsku...(K. K.-Z.) @użytkownik #celownik #polszczyzna",5658,"yes",11.815,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEG","MENTION","","2025-09-11T15:26:18.144610Z","",""
623,1135,"1","","","","2025-09-11T15:26:40.686362Z","","","","","","Szczęśliwego Nowego Roku Szkolnego, gdzieniegdzie także Akademickiego;) Niech nauka zdobyta w systemie oświaty hybrydowej nie idzie w las i każda lekcja oraz e-lekcja przynosi pożytek. Zaczynamy: A...B...C...;) #literatura #język #polszczyzna #Nowyrokszkolny",5659,"yes",20.621,"INVIS","","","","QSUR","","NEU","NO","","2025-09-11T15:26:40.686392Z","",""
624,1136,"1","","","","2025-09-11T15:26:58.943605Z","","","","","","Można ""głęboko spać"", ale czy można przeżyć ""głębokie przebudzenie""?#Białoruś #polszczyzna",5660,"yes",15.253,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:26:58.943643Z","",""
625,1137,"1","","","","2025-09-11T15:27:14.081083Z","","","","CIT","","Wiele moich koleżanek to są kobiety — Marek Jurek#polszczyzna",5661,"yes",12.249,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:27:14.081112Z","",""
626,1138,"1","","","","2025-09-11T15:27:27.562445Z","","","","","","Zlewa ‘gwałtowny deszcz’ to w jakim regionie mówią?#polszczyzna",5662,"yes",8.947,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:27:27.562475Z","",""
627,1139,"1","","","","2025-09-11T15:27:58.837645Z","","","","","","Słowo RODZEŃSTWO coraz trudniejsze (demografia a język). #polszczyznaZ kim siądę do stołu, jeśli jest nas troje? Z",5663,"yes",28.854,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","NO","","2025-09-11T15:27:58.837673Z","",""
629,1140,"1","","","","2025-09-11T15:28:17.804289Z","","","","","","Sobota i #polszczyzna. Mili Państwo, pytam o słowo WIĄZAREK. Interesuje mnie też jego zasięg geograficzny.",5664,"yes",16.701,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-11T15:28:17.804320Z","",""
630,1141,"1","","COR","","2025-09-11T15:29:04.745607Z","","","","","","Karty do głosowania będzie się wydawać tylko osobom, które utworzą prawidłowe przymiotniki od nazw Leszno i Końskie.#polszczyzna",5665,"yes",43.759,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEG","NO","CONS","2025-09-11T15:29:04.745651Z","",""
631,1142,"1","","","","2025-09-11T15:29:16.310745Z","","","","CIT","","Emerytą, dziecią...#polszczyzna serwisu @użytkownik",5666,"yes",9.453,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:29:16.310773Z","",""
632,1143,"1","","","","2025-09-11T15:29:29.837021Z","","","","","","Dobre, to co to jest „krakówek”?Tylko złośliwe odpowiedzi mię interesują. #polszczyzna",5667,"yes",11.585,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:29:29.837050Z","",""
633,1144,"1","","","","2025-09-11T15:30:04.644665Z","","","","","","Po doświadczeniach edukacji domowej, zafundowanych przez niemiłościwie panujących, stwierdzam że przekleństwo ""Obyś cudze dzieci uczył!"" powinno zostać zmodyfikowane poprzez wykreślenie słowa ""cudze"". #polszczyzna #twórczywkład",5668,"yes",33.284,"WORD","","","","","","NEU","NO","","2025-09-11T15:30:04.644695Z","","JOKE"
634,1145,"1","","COR","","2025-09-11T15:30:40.169856Z","DCLN","","ESOM","","","Pewnie to objaw zramolenia, ale razi mnie, gdy ktoś ""chyli czoło"". Ja do końca moich dni będę chylił czoła.#polszczyzna",5669,"yes",33.554,"WORD","","","","","","NEG","NO","","2025-09-11T15:30:40.169885Z","",""
635,1146,"1","","COR","PATR","2025-09-11T15:32:19.027084Z","","","","","","Rząd wykorzysta wszystkie sierotki, które przynależą państwu, by wybory odbyły się 28 czerwca. Ciekawe, co na to Sierotka Marysia. #językpolski #patriotyczna #polszczyzna #wymowa",5670,"yes",96.431,"WORD","","","","","SARC","NEG","MENTION","","2025-09-11T15:32:19.027116Z","",""
636,1147,"1","","","","2025-09-11T15:32:30.601273Z","","","","","","Czy ŚWITKA to jakaś wschodnia koszula? #polszczyzna",5671,"yes",9.764,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:32:30.601327Z","",""
637,1148,"1","","","","2025-09-11T15:33:05.099514Z","","","","","","#polszczyzna Zakończenie filmu @użytkownik (Kto jest kim w polityce?) skłania mnie do zapytania, czy partię się walkowerem",5672,"yes",32.918,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-11T15:33:05.099543Z","",""
638,1149,"1","","","","2025-09-11T15:33:17.374205Z","","","","","","Jest pytanie, dlaczego się mówi, że ktoś PADŁ JAK KAWKA. #polszczyznaCzekam na oryginalne i obserwacją ornitologiczną wsparte odpowiedzi.",5673,"yes",10.456,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:33:17.374246Z","",""
640,1150,"1","","","","2025-09-11T15:33:32.068608Z","","","","","","Co to jest „kolejarski zarost” i jak się ma do „pekaesów”? #polszczyzna niedawnej przeszłości.",5674,"yes",12.837,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:33:32.068637Z","",""
641,1151,"1","","","","2025-09-11T15:33:59.922598Z","","","","","","Zawsze #polszczyzna, ale dziś pytanie do osób stosujących makijaż. Co lepsze:",5675,"yes",24.914,"INVIS","","","","QSUR","","NEU","MENTION","","2025-09-11T15:33:59.922628Z","",""
642,1152,"1","","COR","","2025-09-11T15:34:47.938450Z","","","ESOM","","","""Karty płatnicze nie są przez nas obsługiwane."" Za każdym razem kiedy to widzę, ciśnienie mi się podnosi. Mówi i pisze się ""NIE OBSŁUGUJEMY KART PŁATNICZYCH"" na miłość boską!!! #polszczyzna",5676,"yes",46.185,"WORD","","","","","","NEG","NO","","2025-09-11T15:34:47.938487Z","",""
643,1153,"1","","COR","","2025-09-11T15:36:18.718288Z","","","","","","„W kwaranrannie” i „na kwarantannie” to w polszczyźnie powinno być objęte kwarantanną... #kwarantanna #polszczyzna #wpadki",5677,"yes",88.648,"WORD","","","","","","NEG","NO","","2025-09-11T15:36:18.718318Z","",""
645,1154,"1","","","","2025-09-11T15:36:59.541347Z","","","","","","Przy niedzieli też #polszczyzna. Jak Państwo odmieniają wyraz (sympatyczny zazwyczaj) KSIĘŻULO? @użytkownik @użytkownik (Sługa Boży)Nie widziałem dawno tego...",5678,"yes",37.647,"{""choices"":[""WORD"",""INVIS""]}","","","","QSUR","","NEU","DIRECT","","2025-09-11T15:36:59.541376Z","",""
646,1155,"1","","","","2025-09-11T15:37:12.747755Z","","","","","","Co Państwo myślą o słowie Lubuszczyzna (ziemia lubuska, województwo lubuskie; Zielonogórskie...)?#polszczyzna @użytkownik @użytkownik @użytkownik",5679,"yes",11.321,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-11T15:37:12.747784Z","",""
647,1156,"1","","","","2025-09-11T15:37:24.050008Z","","","","","","No dobrze, ale #polszczyzna sama się nie opisze.Co to jest, proszę Państwa, ZAKLEPKA?",5680,"yes",8.554,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-11T15:37:24.050037Z","",""
648,1157,"1","","COR","","2025-09-11T15:37:51.692590Z","","","","","","Panie doktorze habilitowany Ryszardzie Bugaju, nawet w czasach zarazy ten piękny ptak nazywa się łabĘdź a nie łabĄdź.#tokfm #polszczyzna",5681,"yes",25.511,"WORD","","","QUAL","","","NEG","MENTION","CONS","2025-09-11T15:37:51.692619Z","",""
649,1158,"1","","","","2025-09-11T15:38:04.345701Z","","","","","","Czy u kogoś mówiono na różaniec (przedmiot, nie modlitwę) KORONKA?#polszczyzna",5682,"yes",9.852,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:38:04.345730Z","",""
650,1159,"1","","","","2025-09-11T15:38:19.496151Z","","","","","","Czy jest jakieś jednowyrazowe określenie naukowców zajmujących się ssakami? #polszczyzna",5683,"yes",12.8,"WORD","","","","QSUR","","NEU","NO","","2025-09-11T15:38:19.496182Z","",""
651,1160,"1","","","","2025-09-11T15:38:57.886419Z","","","","","",": twarz wystawiająca język i puszczająca oko   : Język nie znosi próżni. Za mniej więcej dziewięć miesięcy sypnie nam w Europie ""coronialsami"".#jezykpolski #polszczyzna @użytkownik",5684,"yes",36.815,"WORD","","","","","","POS","NO","","2025-09-11T15:38:57.886447Z","","JOKE"
652,1161,"1","","COR","","2025-09-11T15:39:22.748189Z","","","","","","Zaraza. Szpitale DEDYKOWANE pacjentom. Jakby nie mogły być DLA.#polszczyzna",5685,"yes",20.56,"WORD","","","","","","NEG","NO","","2025-09-11T15:39:22.748224Z","MOCK",""
653,1162,"1","","","","2025-09-11T15:40:47.713284Z","DCLN","","","","","DEDYKOWANY transport testów.Minister Szumowski ma tego wirusa. #polszczyzna",5686,"yes",82.688,"WORD","","","QUAL","","","NEG","MENTION","","2025-09-11T15:40:47.713316Z","MOCK",""
654,1163,"1","","COR","","2025-09-11T15:41:27.747631Z","","","","","","Eh, dziennikarze... Czytam: ""w związku z przypadkami zachorowań na koronawirusa..."". Na wirus się nie choruje. A nawet gdyby się chorowało, to w bierniku, a nie w dopełniaczu.#koronawirus #polszczyzna",5687,"yes",37.652,"WORD","","","","","","NEG","MENTION","CONS","2025-09-11T15:41:27.747662Z","",""
655,1164,"1","","","","2025-09-11T15:41:36.271269Z","","","","","","Za chwilę @użytkownik mymi usty zajmie się jeżem czy wężem w kieszeni. Zapraszam #polszczyzna #wyczesanerozmowy",5688,"no",6.133,"","","","","","","","","","2025-09-11T15:41:36.271298Z","",""
656,1165,"1","","","","2025-09-11T15:42:20.473770Z","DCLN","","","","","Słowo „zadysponowany” robi niestamowitą karierę, chyba już wszyscy przedstawiciele urzędów i służb tego używają ...#polszczyzna",5689,"yes",42.117,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:42:20.473943Z","",""
657,1166,"1","AEST","","","2025-09-11T15:43:16.519323Z","","","","","","TromtadrackiPrzymiotnik użyty przez @użytkownik w @użytkownik #polszczyzna ciekawa",5690,"yes",54.182,"{""choices"":[""PHEN"",""WORD""]}","","","","","","NEU","MENTION","","2025-09-11T15:43:16.519353Z","",""
658,1167,"1","","","","2025-09-11T15:43:31.955145Z","","","","","","Co ma piernik do wiatraka? Już wyjasniam: Mąke!#Polskie #powiedzenia #zagadka #wyjasnione #piernik #wiatrak #mąka #polszczyzna",5691,"yes",13.137,"WORD","","","","","","POS","NO","","2025-09-11T15:43:31.955174Z","","JOKE"
659,1168,"1","AEST","COR","","2025-09-11T15:44:33.159125Z","","","","","","Dobra, dobra, ale @użytkownik mówi płynnie, poprawnie, niesztampowo i ma bogate słownictwo, co nie jest powszechnie spotykane u absolwentów szkół wyższych. #polszczyzna #niedyplom",5692,"yes",59.449,"PHEN","","","QUAL","","","POS","MENTION","","2025-09-11T15:44:33.159154Z","",""
660,1169,"1","AEST","","","2025-09-11T15:45:29.745349Z","","","ESOM","","","Zawsze zwracałem się do swoich rozmówców przywołując ich imiona w mianowniku np: Darek, nie pierdol. Wszyscy moi znajomi także stosowali tę formę. A teraz drama, większość mówią wykorzystując formę wołacza np: Darku, nie pierdol. Jak to brzmi. Irytujące. #polszczyzna",5693,"yes",54.597,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:45:29.745378Z","",""
661,1170,"1","","COR","","2025-09-11T15:46:06.846165Z","","","","","","Poseł @użytkownik mówi, że marszałek @użytkownik nie ma plenipotencji i pełnomocnictw... (mogłem pomylić kolejność, dlatego bez cudzysłowu). #polszczyzna #tautologia @użytkownik",5694,"yes",35.105,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:46:06.846197Z","",""
662,1171,"1","","","","2025-09-11T15:46:36.156176Z","","","","","","Kto z Państwa I GDZIE słyszał przymiotnik CEJNY (nastrojony na dźwięk C) określający instrument, np. klarnet?#polszczyzna",5695,"yes",27.364,"WORD","","","","QSUR","","NEU","DIRECT","","2025-09-11T15:46:36.156217Z","",""
663,1172,"1","","","","2025-09-11T15:46:52.838932Z","","","","","","Kto chętny posłuchać Wyczesanych rozmów ok. 9.40, niechajże już teraz poszuka, jak włączyć @użytkownik przez internet. #polszczyzna",5696,"no",14.432,"","","","","","","","","","2025-09-11T15:46:52.839001Z","",""
664,1173,"1","","","","2025-09-11T15:47:42.300086Z","","","","","","Do ad rem — @użytkownik w @użytkownik To taki metajęzykowy żarcik zapewne. #polszczyzna #latinitas",5697,"yes",47.578,"WORD","","","","","","POS","MENTION","","2025-09-11T15:47:42.300118Z","","JOKE"
665,1174,"1","","","","2025-09-11T15:47:53.660280Z","","","","","","Serial #Wataha. Super, że Polsat przypomina I sezon, ale to pikanie mogliby odpuścić. #polszczyzna",5698,"no",7.214,"","","","","","","","","","2025-09-11T15:47:53.660310Z","",""
666,1175,"1","","","","2025-09-11T15:48:27.815597Z","","","","","","#polszczyzna @użytkownik Pytanie jest o to, jak się faktycznie mówi. Zwolennik @użytkownik to:",5699,"yes",31.785,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-11T15:48:27.815626Z","",""
667,1176,"1","AEST","COR","","2025-09-11T15:49:39.251229Z","","","","","","Tłumacz w @użytkownik niezbyt pięknie artykułuje. Ten w @użytkownik trochę bardziej energiczny. Ale właśnie powiedział: „poddawane są w wątpliwość”. #polszczyzna #Nobel @użytkownik",5700,"yes",69.246,"WORD","","","","","SARC","NEG","MENTION","","2025-09-11T15:49:39.251258Z","",""
668,1177,"1","","","","2025-09-11T15:49:56.285898Z","","","","","","Czułość serca to Franciszek Karpiński i Franciszek @użytkownik Brawo, @użytkownik #polszczyzna",5701,"no",15.154,"","","","","","","","","","2025-09-11T15:49:56.285930Z","",""
669,1178,"1","","","","2025-09-11T15:50:02.506158Z","","","","","","W @użytkownik niebawem Wyczesane rozmowy. Dziś o trąbie. Zapraszam. #polszczyzna",5702,"no",4.551,"","","","","","","","","","2025-09-11T15:50:02.506188Z","",""
670,1179,"1","","","","2025-09-11T15:50:13.956515Z","","","","CIT","","""aspekty prawnoczłowiecze""#polszczyzna",5703,"yes",9.019,"WORD","","","","","","NEG","NO","","2025-09-11T15:50:13.956543Z","",""
671,1180,"1","","COR","","2025-09-11T15:50:56.703696Z","","DCT","ESOM","","","Cenię prof. Markowskiego, podoba mi się ten jego permanentny wqrw : lekko uśmiechnięta twarz :. Przeszkadzało jednak i to bardzo, że mówi rok „dwutysięczny“ któryś tam. Z radością i ulgą odnotowuję, że od pewnego czasu profesor zaczął używać poprawnej formy „dwa tysiące …“ : kciuk w górę  :#tokfm #polszczyzna",5704,"yes",40.635,"WORD","","","","","","POS","MENTION","","2025-09-11T15:50:56.703730Z","",""
672,1181,"1","","","","2025-09-11T15:51:13.351420Z","","","","","","Proszę zapytać dzieci i wnuków, co znaczy słowo „essa”. #polszczyzna",5705,"yes",14.378,"WORD","","","","QSUR","","NEU","MENTION","","2025-09-11T15:51:13.351449Z","",""
673,1182,"1","","COR","","2025-09-11T15:51:41.569649Z","","","","","","Przypominam, że wrażenie odnosimy, nie mamy. Odnoszę bowiem wrażenie, że niewiele osób pamięta o tym fakcie. #polszczyzna",5706,"yes",26.147,"WORD","","","","","","NEG","NO","","2025-09-11T15:51:41.569679Z","",""
674,1183,"1","","COR","","2025-09-11T15:52:14.752769Z","","","","","","Trudne słowo Rzeczpospolita, zwłaszcza w bierniku i narzędniku. Właśnie @użytkownik (@użytkownik) błędnie odmienił podczas inauguracji kadencji Senatu.#polszczyzna @użytkownik",5707,"yes",31.453,"{""choices"":[""PHEN"",""WORD""]}","","","","","SARC","NEG","MENTION","","2025-09-11T15:52:14.752807Z","",""
675,1184,"1","","","PATR","2025-09-11T15:53:10.769898Z","","","","","","Ulica została PONOWNIE REKOMUNIZOWANA. Patronat Danuty SIEDZIKÓWNEJ.  #polszczyzna @użytkownik",5708,"yes",54.185,"WORD","","","","","","NEG","NO","","2025-09-11T15:53:10.770261Z","MOCK",""
676,1185,"1","","","","2025-09-11T15:54:34.734891Z","","","","","","Ale wszyscy Państwo pamiętają, że gdy się innym ludziom przypisuje wycie lub ujadanie, to się ich odczłowiecza (dehumanizuje) i uzwierzęca (animalizuje), co w tradycyjnym językowym obrazie świata oznacza poniżenie? #polszczyzna",5709,"yes",106.346,"PHEN","","","","","SARC","NEG","DIRECT","","2025-09-11T15:54:59.701787Z","",""
677,1186,"1","","","","2025-09-11T15:55:13.959954Z","","","","CIT","","Lityński: wyjście z opłotek (o @użytkownik)  @użytkownik #polszczyzna",5710,"yes",10.163,"WORD","","","","","","NEG","MENTION","","2025-09-11T15:55:13.960002Z","",""
678,1187,"1","","","","2025-09-11T15:55:40.193126Z","","","","","","Niby głoski nie grają, ale zastanawiająca jest ta ich zbieżność w słowach ""mecz"" i ""męczyć""... #polszczyzna",5711,"yes",24.144,"WORD","","","","","","NEU","NO","","2025-09-11T15:55:40.193155Z","","JOKE"
679,1188,"1","","COR","","2025-09-11T15:56:34.596002Z","","","","","","Uczono mnie w szkole mówić ""dlatego że"" i że zbitka ""dlatego bo"" jest niepoprawna.Czemu dziś wszyscy mówia ""dlatego bo""? Coś się zmieniło a ja nie zauważyłam?#polszczyzna",5712,"yes",52.057,"WORD","","","QUAL","QSUR","","NEU","NO","","2025-09-11T15:56:34.596033Z","",""
